ID Code,Color 1,Color 2,Card Name,Stage,Level,Rarity,DP,Play Cost,DigiCost 1,DigiCost 2,Main Effect,Inherited Effect,Security,Attribute,Type,Url
BT5-112,White,-,Omnimon Zwart Defeat,Mega (Lv7),7,Secret Rare,13000,15,3(BL)/3(P),-,[When Digivolving] Delete 1 of your opponent's Tamer.[On Deletion] Delete 1 of your opponent's Digimon.,-,[Security] The attacking Digimon does not battle this security Digimon. Play this card without paying its memory cost.,Virus,Holy Warrior,
BT6-001,Red,-,DemiMeramon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking] When this Digimon attacks a player, it gets +1000 DP for the turn.",-,-,Flame,
BT6-002,Blue,-,Kyaromon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[Your Turn][Once Per Turn] When one of your opponent's digivolution cards is trashed, trigger ?Draw 1?. (Draw 1 card from your deck.)
",-,-,Lesser,
BT6-003,Yellow,-,Bibimon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking][Once Per Turn] If you have 3 security cards, gain 1 memory.
",-,-,Lesser,
BT6-004,Green,-,Pinamon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking][Once Per Turn] If you attack an opponent's Digimon, trigger ?Draw 1?. (Draw 1 card from your deck.)
",-,-,Bird,
BT6-005,Black,-,Pagumon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[On Deletion] Reveal the top card of your deck. Add it to your hand if it's a black Digimon card. Otherwise, place it at the bottom of your deck.
",-,-,Lesser,
BT6-006,Purple,-,Tsunomon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[Your Turn][Once Per Turn] When you trash a card in your hand using one of your effects, trigger ?Draw 1?. (Draw 1 card from your deck.)
",-,-,Lesser,
BT6-007,Red,-,Agumon,Rookie (Lv3),3,Uncommon,2000,3,0,-,"[All Turns][Once Per Turn] When you play a Tamer with [Tai Kamiya] in its name, gain 1 memory.
","[Your Turn] While this Digimon is [Agumon - Bond of Bravery], it gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)",-,Vaccine,Reptile,
BT6-008,Red,-,Shoutmon,Rookie (Lv3),3,Common,2000,3,0,-,-,"[When Attacking][Once Per Turn] If this Digimon has ?Blitz?, trigger ?Draw 1?. (Draw 1 card from your deck.)
",-,Data,Mini Dragon,
BT6-009,Red,-,Huckmon,Rookie (Lv3),3,Rare,2000,3,0,-,"[On Play] Reveal the top 5 cards of your deck. Add up to 2 Digimon cards with [Huckmon], [Jesmon], or [Sistermon] in their names among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",`-,-,Data,Mini Dragon,
BT6-010,Red,-,Flamemon,Hybrid (Lv3),3,Uncommon,3000,4,0,-,-,"[Your Turn] While this Digimon has [Hybrid] or [Ten Warriors] in its form or type, it gains ?Piercing?. (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would.)
",-,Variable,Wizard,
BT6-011,Red,-,BaoHuckmon,Champion (Lv4),4,Common,6000,5,2,-,-,"[When Attacking][Once Per Turn] If you have a Digimon with [Sistermon] in its name in play, delete 1 of your opponent's Digimon with 5000 DP or less.
",-,Data,Dinosaur,
BT6-012,Red,-,Deltamon,Champion (Lv4),4,Common,7000,5,2,-,-,-,-,Virus,Composite,
BT6-013,Red,-,Megadramon,Ultimate (Lv5),5,Common,7000,6,3(R)/3(BL),-,"[Your Turn] This Digimon is also treated as black.
","[Your Turn] This Digimon gets +2000 DP.
",-,Virus,Cyborg,
BT6-014,Red,-,Asuramon,Ultimate (Lv5),5,Common,8000,7,3,-,"[When Digivolving] ?Blitz? (This Digimon can attack when your opponent has 1 or more memory.)
",-,-,Vaccine,Wizard,
BT6-015,Red,-,SaviorHuckmon,Ultimate (Lv5),5,Uncommon,7000,7,3,-,"[When Digivolving] You may play 1 Digimon card with [Sistermon] in its name from your hand without paying its memory cost.
","[When Attacking][Once Per Turn] If you have a Digimon with [Sistermon] in its name in play, unsuspend this Digimon.
",-,Data,Dragonkin,
BT6-016,Red,-,Jesmon,Mega (Lv6),6,Super Rare,11000,11,3,-,"[When Attacking] You may play 1 Digimon card with [Sistermon] in its name from your hand or trash without paying its memory cost. [Your Turn][Once Per Turn] If you have another Digimon in play, this Digimon gets +3000 DP and ?Piercing? for the turn. (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would.)
",-,-,Data,Holy Warrior / Royal Knight,
BT6-017,Red,-,MagnaKidmon,Mega (Lv6),6,Rare,11000,12,4,-,-,-,"?Security Attack +1? (This Digimon checks 1 additional security card.)[When Digivolving] You may use 1 Option card with a memory cost of 7 in your hand without paying its memory cost. If you don't, delete 1 of your opponent's Digimon with 4000 DP or less.
",Virus,Dragonkin / Three Musketeers,
BT6-018,Red,-,Agumon - Bond of Bravery,Mega (Lv7),7,Super Rare,14000,14,3,-,"[When Attacking] If you have a Tamer in play, delete 1 of your opponent's Digimon with 13000 DP or less.[Your Turn][Once Per Turn] When an opponent's Digimon is deleted, trash the top card of their security stack.
",-,-,Unknown,Unknown,
BT6-019,Blue,-,Gabumon,Rookie (Lv3),3,Uncommon,2000,3,0,-,"[All Turns][Once Per Turn] When you play a Tamer with [Matt Ishida] in its name, gain 1 memory.
","[When Attacking][Once Per Turn] If this Digimon is [Gabumon - Bond of Friendship], you may unsuspend it.
",-,Data,Reptile,
BT6-020,Blue,-,Gizamon,Rookie (Lv3),3,Common,2000,3,0,-,-,"[Your Turn] While your opponent has no Digimon with digivolution cards in play, this Digimon gets +2000 DP.
",-,Virus,Sea Animal,
BT6-021,Blue,-,ModokiBetamon,Rookie (Lv3),3,Common,2000,3,0,-,"[All Turns] Your opponent can't gain memory except with Tamer effects.
",-,-,Data,Amphibian,
BT6-022,Blue,-,Strabimon,Hybrid (Lv3),3,Common,3000,4,0,-,-,"[When Attacking][Once Per Turn] If this Digimon has [Hybrid] or [Ten Warriors] in its form or type, gain 1 memory.
",-,Hybrid,Beastkin,
BT6-023,Blue,-,Octomon,Champion (Lv4),4,Common,7000,5,2,-,-,-,-,Virus,Mollusk,
BT6-024,Blue,-,Mojyomon,Champion (Lv4),4,Uncommon,5000,5,2,-,"[Your Turn] While your opponent has no Digimon with digivolution cards in play, this Digimon gains ?Jamming?. (This Digimon can't be deleted in battles against Security Digimon.)
","[When Attacking] Trash 1 digivolution card from the bottom of 1 of your opponent's Digimon.
",-,Vaccine,Elusive Beast,
BT6-025,Blue,-,Panjyamon,Ultimate (Lv5),5,Common,6000,5,3,-,-,"[When Attacking][Once Per Turn] Gain 1 memory.
",-,Data,Beastkin,
BT6-026,Blue,-,Dragomon,Ultimate (Lv5),5,Common,7000,6,3,-,"[When Digivolving] Return 1 of your opponent's level 4 or lower Digimon with no digivolution cards to its owner's hand.
",-,-,Virus,Aquabeast,
BT6-027,Blue,-,Majiramon,Ultimate (Lv5),5,Rare,7000,7,3,-,"[When Digivolving] Trash 1 digivolution card from the top of 1 of your opponent's Digimon.
","[When Attacking][Once Per Turn] If your opponent has no Digimon with digivolution cards in play, unsuspend this Digimon.
",-,Data,Holy Dragon / Deva,
BT6-028,Blue,-,Pukumon,Mega (Lv6),6,Uncommon,11000,11,3,-,"[Main] ?Digi-Burst 2? (Trash 2 of this Digimon's Digivolution cards to activate the effect below.)?Your Digimon can't be blocked by your opponent's Digimon this turn.
",-,-,Virus,Mutant,
BT6-029,Blue,-,Azulongmon,Mega (Lv6),6,Super Rare,13000,13,5,-,"[When Digivolving] Trash 1 digivolution card from the bottom of all of your opponent's Digimon. Then, gain 1 memory for each of your opponent's Digimon with no digivolution cards.[Your Turn] For each Digimon with no digivolution cards your opponent has in play, this Digimon gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)
",-,-,Data,Holy Dragon / Four Great Dragons / Four Savereigns,
BT6-030,Blue,-,Gabumon Bond of Friendship,Mega (Lv7),7,Super Rare,14000,14,3,-,"[When Attacking][Once Per Turn] If you have a Tamer in play, you may unsuspend this Digimon.[When Attacking] Return 1 of your opponent's level 5 or lower Digimon to the bottom of its owner's deck. Trash all of the digivolution cards of that Digimon.
",-,-,Unknown,Unknown,
BT6-031,Yellow,-,Tinkermon,Rookie (Lv3),3,Common,2000,3,0,-,"[On Deletion] 1 of your opponent's Digimon gains ?Security Attack -1? (This Digimon checks 1 fewer security cards) until the end of your opponent's next turn.
",-,-,Virus,Fairy,
BT6-032,Yellow,-,Tapirmon,Rookie (Lv3),3,Common,2000,3,0,-,-,"[Your Turn][Once Per Turn] When a card is removed from your security stack, trigger ?Draw 1?. (Draw 1 card from your deck.)
",-,Vaccine,Holy Beast,
BT6-033,Yellow,-,Pulsemon,Rookie (Lv3),3,Rare,2000,3,0,-,[On Play] You may trash cards from the top of your security stack until there are 3 left; gain 1 memory for each security card trashed.,"[Your Turn] While you have 3 security cards, this Digimon gains ?Jamming?. (This Digimon can't be deleted in battles against Security Digimon.)
",-,Vaccine,Beastkin,
BT6-034,Yellow,-,Wizardmon,Champion (Lv4),4,Uncommon,4000,4,2,-,-,"[Your Turn][Once Per Turn] When a card is removed from your security stack, gain 1 memory.
",-,Data,Wizard,
BT6-035,Yellow,-,Baluchimon,Champion (Lv4),4,Common,5000,4,2,-,"[On Play] If you have 3 or fewer security cards, trigger ?Draw 2?. (Draw 2 cards from your deck.)
",-,-,Data,Holy Beast,
BT6-036,Yellow,-,Mimicmon,Champion (Lv4),4,Uncommon,3000,4,2,-,"[On Play] If you have 3 or fewer security cards, gain 2 memory.
",-,-,Virus,Mutant,
BT6-037,Yellow,-,Bulkmon,Champion (Lv4),4,Common,5000,5,2,-,"[Your Turn] While you have 3 or more security cards, this Digimon gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)
",-,-,Vaccine,Dragonkin,
BT6-038,Yellow,-,Apemon,Champion (Lv4),4,Common,8000,6,2,-,-,-,-,Vaccine,Beastkin,
BT6-039,Yellow,-,Mammothmon,Ultimate (Lv5),5,Common,6000,5,3,-,-,"[All Turns] While you have 3 or fewer security cards, this Digimon gets +1000 DP.
",-,Vaccine,Ancient Animal,
BT6-040,Yellow,-,Mistymon,Ultimate (Lv5),5,Common,7000,6,3,-,-,"[Your Turn][Once Per Turn] When a card is removed from your security stack, 1 of your opponent's Digimon gets -2000 DP for the turn.
",-,Virus,Magic Warrior,
BT6-041,Yellow,-,Manticoremon,Ultimate (Lv5),5,Rare,7000,7,3,-,"[When Attacking] You may trash the top card of your security stack to have 1 of your opponent's Digimon get -5000 DP for the turn.
",-,-,Virus,Dark Animal,
BT6-042,Yellow,-,Babamon,Mega (Lv6),6,Uncommon,10000,11,3(Y)/3(G),-,"[On Deletion] You may play 1 [Rosemon] or up to 2 yellow level 3 Digimon cards from your hand without paying their memory costs.
",-,-,Vaccine,Ancient,
BT6-043,Yellow,-,SkullMammothmon,Mega (Lv6),6,Common,11000,12,3,-,"?Blocker? (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead.)[All Turns] While you have 3 or fewer security cards, this Digimon gets +2000 DP.
",-,-,Vaccine,Undead,
BT6-044,Yellow,-,Dynasmon,Mega (Lv6),6,Super Rare,12000,12,4,-,"[When Digivolving] You may trash the top card of your security stack to reveal the top 6 cards of your deck. Add up to 2 level 6 or lower Digimon cards among them to your hand. Trash the remaining cards.[All Turns][Once Per Turn] When a card is removed from your security stack, if you have 3 or fewer security cards, trigger ?Recovery +1 (Deck)?. (Place the top card of your deck on top of your security stack.)",-,-,Data,Holy Warrior / Royal Knight,
BT6-045,Green,-,Bakomon,Rookie (Lv3),3,Common,2000,3,0,-,-,"[When Attacking] If your opponent has 2 or more suspended Digimon, gain 1 memory.
",-,Data,Mutant,
BT6-046,Green,-,Pomumon,Rookie (Lv3),3,Uncommon,5000,3,1,-,-,-,-,Data,Vegetation,
BT6-047,Green,-,Morphomon,Rookie (Lv3),3,Rare,1000,3,0,-,"[On Deletion] Reveal the top 5 cards of your deck. Add 1 [Menoa Bellucci] and 1 Digimon card with [Eosmon] in its name among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Vaccine,Insectoid,
BT6-048,Green,-,Parasurmon,Champion (Lv4),4,Common,5000,3,2,-,-,-,-,Virus,Dinosaur,
BT6-049,Green,-,Arbormon,Hybrid (Lv4),4,Uncommon,5000,5,2,-,"You may digivolve this card from your hand onto one of your green Tamers as if the Tamer is a level 3 Digimon.
",-,-,Variable,Cyborg,
BT6-050,Green,-,Petaldramon,Hybrid (Lv4),4,Common,7000,6,3,-,"You may digivolve this card from your hand onto one of your green Tamers as if the Tamer is a level 3 Digimon.?Piercing? (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would.)
",-,-,Variable,Vegetation,
BT6-051,Green,-,Toropiamon,Ultimate (Lv5),5,Uncommon,6000,5,3,-,-,[When Attacking] Suspend 1 of your opponent's Digimon with 5000 DP or less.,-,Virus,Vegetation,
BT6-052,Green,-,Entmon,Ultimate (Lv5),5,Rare,8000,8,3,-,"[Your Turn][Once Per Turn] When this Digimon deletes an opponent's Digimon in battle and survives, unsuspend it.
",-,-,Virus,Vegetation,
BT6-053,Green,-,Eldradimon,Mega (Lv6),6,Common,12000,12,4,-,-,-,"?Security Attack +1? (This Digimon checks 1 additional security card.)[Opponent's Turn] Your opponent's effects can't reduce this Digimon's DP.
",Data,Mutant,
BT6-054,Green,-,AncientTroymon,Mega (Lv6),6,Rare,13000,13,5,-,"[Opponent's Turn] When an opponent's Digimon attacks, suspend up to 2 of their Digimon without ?Blocker?.[On Deletion] You may play 1 green level 4 or lower Digimon card with Hybrid in its form from your hand without paying its memory cost.
",-,-,Data,Ancient Plant / Ten Warriors,
BT6-055,Black,-,Junkmon,Rookie (Lv3),3,Uncommon,2000,3,0,-,-,"[On Deletion] Gain 1 memory.
",-,Virus,Puppet,
BT6-056,Black,-,Chikurimon,Rookie (Lv3),3,Common,1000,3,0,-,-,-,"[Security] At the end of the battle, trigger ?De-Digivolve 1? on 1 of your opponent's Digimon. (Trash 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards.)
",Virus,Mine,
BT6-057,Black,-,ToyAgumon,Rookie (Lv3),3,Common,2000,3,0,-,-,"[All Turns] While this Digimon has ?Blocker?, it gets +1000 DP.
",-,Virus,Puppet,
BT6-058,Black,-,Nanimon,Champion (Lv4),4,Common,2000,3,2,-,-,-,"[Security] At the end of the battle, play this card without paying its memory cost.
",Virus,Invader,
BT6-059,Black,-,Machmon,Champion (Lv4),4,Rare,5000,4,2,-,"?Decoy (Black)? (When one of your other black Digimon would be deleted by an opponent's effect, you may delete this Digimon to prevent that deletion.)
",-,-,Vaccine,Cyborg,
BT6-060,Black,-,Deputymon,Champion (Lv4),4,Common,4000,5,2,-,"[On Play] Reveal the top 4 cards of your deck. Add 1 Digimon card with [Three Musketeers] in its type and/or 1 Option card with a memory cost of 7 among them to your hand. Trash the remaining cards.[Your Turn] This Digimon can digivolve into a Digimon card with [Three Musketeers] in its type from your hand for a memory cost of 6, ignoring its digivolution requirements.
",-,-,Vaccine,Mutant,
BT6-061,Black,-,Gigadramon,Ultimate (Lv5),5,Common,7000,6,3(BL)/3(R),-,[Your Turn] This Digimon is also treated as red.,"[Opponent's Turn] This Digimon gets +2000 DP.
",-,Virus,Cyborg,
BT6-062,Black,-,Volcanomon,Ultimate (Lv5),5,Uncommon,7000,6,3,-,-,"[Your Turn] While your opponent has an unsuspended Digimon in play, this Digimon gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)
",-,Data,Cyborg,
BT6-063,Black,-,BigMamemon,Ultimate (Lv5),5,Common,10000,7,3,-,-,-,-,Data,Mutant,
BT6-064,Black,-,Mamemon,Ultimate (Lv5),5,Super Rare,6000,7,3,-,"?Decoy (Black)? (When one of your other black Digimon would be deleted by an opponent's effect, you may delete this Digimon to prevent that deletion.)[On Deletion] Delete 1 of your opponent's Digimon with a play cost of 7 or less.
",-,-,Data,Mutant,
BT6-065,Black,-,Gundramon,Mega (Lv6),6,Rare,11000,11,4,-,"?Blocker? (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead.)[When Digivolving] Reveal the top 5 cards of your deck. You may use 1 Option card with a memory cost of 7 among them without paying its memory cost. Trash the remaining cards. If you don't use an Option card with this effect, delete 1 of your opponent's Digimon with a play cost of 4 or less.
",-,-,Virus,Machine / Three Musketeers,
BT6-066,Black,-,PileVolcamon,Mega (Lv6),6,Uncommon,11000,11,3,-,"?Reboot? (Unsuspend this Digimon during your opponent's unsuspend phase.)[Opponent's Turn][Once Per Turn] When one of your other Digimon is deleted, trigger ?De-Digivolve 1? on 1 of your opponent's Digimon. (Trash 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards.)
",-,-,Data,Cyborg,
BT6-067,Black,-,Gankoomon,Mega (Lv6),6,Super Rare,12000,12,4,-,"[When Digivolving] Delete all of your opponent's Digimon with the lowest play cost.[Your Turn] While your opponent has an unsuspended Digimon, this Digimon gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)
",-,-,Data,Holy Warrior / Royal Knight,
BT6-068,Purple,-,Impmon,Rookie (Lv3),3,Uncommon,2000,3,0,-,"[On Play] You may trash 1 card in your hand. If you do, return 1 Digimon card with [Seven Great Demon Lords] or [Three Musketeers] in its type from your trash to your hand.
",-,-,Virus,Evil,
